seller,product_count,avg_rate,total_reviews
ناب ترین محصول,230,48.8,2150
تولیدی پدر,24,48.75,3558
ماریم,24,48.75,3970
باباریا,262,48.74809160305343,5151
پخش ورسای,214,48.71028037383178,654
اتریوم,93,48.70967741935484,223
آتیه زریال,99,48.707070707070706,6233
ا و  ,22,48.63636363636363,24
استار بوک,89,48.62921348314607,843
سالسابیوتی,264,48.59848484848485,10678
کتاب درخت زندگی,456,48.58771929824562,3985
هایپر شاپ,80,48.525,1394
سوپرمدرسه,70,48.51428571428571,2816
بازرگانی های کالا,119,48.48739495798319,764
وحید کیت,288,48.423611111111114,7145
پخش لاواری,159,48.41509433962264,325
پدیا سافت,702,48.407407407407405,4586
تبریزکمپ,69,48.405797101449274,1534
رانال شاپ,194,48.350515463917525,9107
لیساندرا,31,48.32258064516129,719
همسو کالا,212,48.27358490566038,6805
نوبهار,22,48.27272727272727,449
نیلسو واچ,39,48.256410256410255,91
لوازم تحریر فربار,48,48.208333333333336,1253
رخشانه,74,48.16216216216216,5547
 لوازم خانه گلبرگ,36,48.111111111111114,68
تیکا,95,48.04210526315789,4916
رخ گالری,148,48.04054054054054,406
خبرگان تجارت,66,48.03030303030303,545
گلوبندک,20,48.0,39
اکسسوری ایلماز,29,48.0,63
آورکام,29,48.0,386
بهار سیتی,44,48.0,4601
ساعت برنارد,34,47.94117647058823,119
اروااستور,75,47.92,1300
شاندیز مد,49,47.91836734693877,174
بازی ساز فرهنگ,20,47.9,254
فایدیم هوم,316,47.87341772151899,3013
امیر بیوتی,170,47.858823529411765,715
بلغاری,28,47.857142857142854,175
وین شاپ,42,47.857142857142854,104
اگزیت مد,131,47.81679389312977,2849
هوتشت,59,47.79661016949152,111
لوکس تحریر امین,142,47.7887323943662,1524
فروشگاه پوتک,308,47.77272727272727,21167
تاج پرفیوم,182,47.75824175824176,623
ناوالس,132,47.74242424242424,502
نیروان,1317,47.725132877752465,3620
چرم لانکا,31,47.67741935483871,62
ساوان بیوتی,71,47.66197183098591,209
سیلورجات,186,47.645161290322584,915
توشنا شاپ,226,47.63716814159292,1684
لیاندو قشم,22,47.63636363636363,707
گالری مژان,57,47.6140350877193,624
آرین بیوتی,259,47.52895752895753,1970
مستربازی,25,47.52,670
پوشاک ورساز,23,47.47826086956522,56
آراز   تویز,264,47.46969696969697,7897
قصر گلشهد,26,47.46153846153846,71
نوشت افزار اوستا,50,47.44,1606
کفش پایاپوش,21,47.42857142857143,83
 باشگاه انگیزه,68,47.411764705882355,591
بازرگانی ناتوسا,131,47.404580152671755,359
فروشگاه ازل,97,47.381443298969074,813
گالری مرلیا,88,47.36363636363637,1347
مدرن نیوتک,97,47.36082474226804,768
دهکده نارمیلا,45,47.333333333333336,865
بازرگانی پدر و پسر,92,47.32608695652174,1268
مداد فروش,145,47.26896551724138,5475
کافه هنرمند,27,47.25925925925926,1256
السانا مانتو ولیعصر,915,47.2327868852459,3530
هایپر تولد رنگین کمان,94,47.148936170212764,1089
موسیقی مهر,67,47.134328358208954,571
زبان آموز,55,47.127272727272725,231
پرهام نیل,32,47.125,2482
کالکشن شیرین,272,47.11764705882353,603
انتشارات الوندپویان,711,47.11392405063291,4557
سماگالری سما,82,47.09756097560975,172
فارگو,22,47.09090909090909,267
ژرمن استایل,279,47.053763440860216,770
ارایشی چشمک,228,47.04385964912281,9611
سحرانا,245,47.03673469387755,642
بنی,623,47.001605136436595,15830
کیدز شاپ یاسمین,49,46.97959183673469,130
نظر چشم,347,46.96829971181556,2505
شهر جواهر,52,46.96153846153846,1146
ادموند شاپ,81,46.93827160493827,123
اکو تولز,92,46.93478260869565,461
مهرمن,72,46.916666666666664,2007
میلاد مارکت,46,46.91304347826087,375
گروه تبلیغاتی رز اصفهان,89,46.89887640449438,468
بامبو استور,48,46.875,148
گالری کیسان,37,46.810810810810814,89
رز قرمز,85,46.8,516
کیان پخش اشکنان,71,46.7887323943662,748
شهرارزانی,21,46.76190476190476,817
بازرگانی جیکل,142,46.732394366197184,317
اژمان,194,46.7319587628866,9763
تایتل,50,46.72,1693
هت استور,34,46.705882352941174,811
گروه تولیدی زیما,20,46.7,58
فروشگاه هلن برتر,47,46.680851063829785,706
مینی ویولت,120,46.666666666666664,1000
برنز پیشرو,67,46.656716417910445,95
هومان تجهیز فرتاک,153,46.65359477124183,1209
واروژنا,167,46.59880239520958,397
کنسولک,495,46.5979797979798,2021
آورنگ,33,46.484848484848484,149
سی  اچ  آر  مد,303,46.48184818481848,1116
بازرگانی لیان پارس,52,46.46153846153846,996
بیتا کارن,57,46.45614035087719,586
بازی  اسباب  آیدا,72,46.416666666666664,2662
نی نی دلتا,77,46.38961038961039,704
ذاریات,344,46.38953488372093,4502
کیف و چمدان هدیه,27,46.370370370370374,182
آنیس,49,46.36734693877551,269
ابزار دایسو,82,46.34146341463415,2900
گروه بازرگانی اروند,36,46.333333333333336,42
رخشان,153,46.31372549019608,295
مانا مینی مارکت,27,46.2962962962963,110
نی نی شاپ مارکت,42,46.285714285714285,287
پخش بنفشه,49,46.285714285714285,4802
کتاب کهکشان,144,46.263888888888886,352
بوک نیکا,594,46.25925925925926,3826
زیورالات خرداد,57,46.24561403508772,422
کفش کودک پونی,27,46.22222222222222,32
مهر هانی,29,46.206896551724135,113
دلفی کاستوم,98,46.204081632653065,159
کارن چاپ,32,46.1875,197
گالری لادن,308,46.18181818181818,7041
کالامیر,23,46.17391304347826,47
بیوتی جت,26,46.15384615384615,138
شیندو,27,46.148148148148145,90
ولنجک بیوتی,442,46.12217194570136,3346
عروسکهای ماندانا,111,46.108108108108105,284
شقایق تهران,157,46.10191082802548,722
زیرتن پوش,62,46.096774193548384,143
فرش رادین اصفهان,103,46.077669902912625,273
فروشگاه نیلا نجلا,256,46.015625,10758
ژاندارگ,135,46.01481481481481,386
گالری چام,28,46.0,59
او کالا,26,46.0,256
فروشگاه شبآهنگ,42,46.0,362
استار لوکسر,60,46.0,1145
انتشارات باوند,124,45.95161290322581,157
جانبی لارا,41,45.951219512195124,1557
فروشگاه تاروردی,305,45.92131147540984,12381
زمان آوران,21,45.904761904761905,323
ایلا اسپرت,694,45.90201729106628,1638
بیتکس,33,45.878787878787875,440
فروشگاه ستاره امید,32,45.875,432
شاپ آرین,30,45.86666666666667,254
تن تاو ماه,957,45.85997910135841,6774
اکس بیوتی,153,45.8562091503268,3544
گالری زر بافت,65,45.84615384615385,290
طب برتر,47,45.829787234042556,911
گالری آب و آتش,66,45.81818181818182,740
شایمر,88,45.81818181818182,1134
تولیدی آلفا,183,45.814207650273225,2293
پاییز,53,45.77358490566038,112
سانیاکو,159,45.735849056603776,5025
عطر خدا,95,45.72631578947368,224
آئورا استایل,134,45.71641791044776,466
رایان کاویان,299,45.69899665551839,700
رز گالری,203,45.69458128078818,817
فلوریت,54,45.666666666666664,478
حجت,430,45.65581395348837,2781
گنج خانه,63,45.65079365079365,183
پوشاک فارس,28,45.642857142857146,159
گالری مهرسا,21,45.61904761904762,102
کاپانی,193,45.60621761658031,650
بذر آذر سبزینه,78,45.58974358974359,97
افرازمد,299,45.56521739130435,5376
درس ایگو,40,45.55,43
محصولات تاپ,22,45.54545454545455,1955
اسپرت,644,45.51863354037267,4663
زیباروی مشرق,102,45.490196078431374,597
شهر ابزار تکنو,96,45.479166666666664,2216
پاندوسا,23,45.47826086956522,84
گالری پرنسس تبریز,78,45.41025641025641,2003
سل دا,101,45.386138613861384,1103
گنبد کبود,292,45.31506849315068,571
فروشگاه راپونزل,29,45.310344827586206,129
گالری وانسی پلاس,52,45.30769230769231,491
مادر نوزاد,124,45.29032258064516,1292
گالری فرهمند شهریار,153,45.28104575163399,892
دیجتال مارکت,54,45.25925925925926,147
ارونی چوب,116,45.224137931034484,476
اسباب بازی عسل,22,45.18181818181818,366
یونالوم آرت,22,45.18181818181818,76
ایکس پروداکتس,45,45.15555555555556,290
کارااکال,52,45.15384615384615,102
هامان شاپ,28,45.142857142857146,29
فروشگاه باربد مرکزی,23,45.130434782608695,982
قفسه و نردبان رایکا,75,45.093333333333334,420
باغ فدک,21,45.04761904761905,114
تعمق,592,45.0472972972973,6047
چیکا مارکت,507,45.02564102564103,16469
والا تجارت,43,45.02325581395349,3291
پخش دامن,186,45.0,541
دی پی کالا,30,45.0,69
گیوسل,620,44.99677419354839,3358
گوشکوه,31,44.96774193548387,135
باربریس,63,44.95238095238095,364
الناز دست سازه,21,44.95238095238095,42
آکادمی دانشمند کوچک,230,44.93913043478261,840
ژانیتاکیدز,43,44.883720930232556,52
مهکام,25,44.88,27
گالری الماس ایرانیان,663,44.847662141779786,1961
سوغات  کیو,121,44.84297520661157,257
گالری شروین,151,44.82119205298013,2027
بازرگانی یزدان پارت,130,44.784615384615385,1463
پویا درمان مهر,94,44.680851063829785,1309
میلاد تجارت تبریز,165,44.67878787878788,1059
نستور,2342,44.6601195559351,6952
موسسه آرام,154,44.64935064935065,378
کپس هاف,28,44.642857142857146,275
ورشوگالری,22,44.63636363636363,90
پارچه سرای آوا,111,44.5945945945946,248
اویز موزیکال تخت درنیکا,31,44.58064516129032,85
خانه فرهنگ و هنر گویا,200,44.58,313
سیاره صورتی,106,44.490566037735846,248
چیتاوان,154,44.48051948051948,3751
مون گالری,110,44.472727272727276,621
دارکوب شاپ,108,44.46296296296296,4944
سارینا بیوتی,45,44.44444444444444,572
پوشاک ساروک,320,44.44375,861
بازرگانی پارس تجارت,477,44.40670859538784,1649
پاآرا,79,44.40506329113924,96
سندس شاپ,230,44.38260869565217,854
مولتی برند سوفیا,33,44.36363636363637,820
رویالتیم,39,44.35897435897436,61
آوین گستر پردیس,29,44.3448275862069,344
الینورا,75,44.32,2408
آونر,176,44.31818181818182,1707
آرایشی وینا,35,44.285714285714285,336
دنیزدولوکس,112,44.285714285714285,734
بست توی,157,44.28025477707006,3380
دلیچی,2581,44.245641224331656,8161
اسباب بازی دانیال,35,44.22857142857143,193
گالری الین بیوتی,129,44.21705426356589,815
گروه هنری و دوخت یاس,186,44.215053763440864,498
ارمیا کالا,40,44.2,269
فروشگاه موج نو,42,44.19047619047619,408
لینتل,74,44.189189189189186,196
کالای سروش,85,44.16470588235294,5108
هاماگراف,135,44.162962962962965,188
ماه نینی,50,44.16,190
فروشگاه رقابتی ,26,44.15384615384615,227
ستایشگر,184,44.05434782608695,648
وایل,26,44.0,4520
کودک شاد شاد,29,44.0,26
امشاسپند,22,44.0,25
فرسان واچ,25,44.0,1713
المرا شاپ,21,44.0,589
وی نو,91,43.97802197802198,174
فروشگاه سامیت,132,43.95454545454545,1739
مکثی نو,25,43.92,154
پانیل اسپرت,699,43.874105865522175,4782
میو استیکر,93,43.806451612903224,144
جاویدشایان,29,43.793103448275865,72
بازرگانی اندیشه نو,38,43.78947368421053,774
 برادران آفتاب,36,43.77777777777778,83
فخیمی گالری,36,43.72222222222222,37
گالری پری سیما,97,43.670103092783506,587
گرینیک,30,43.666666666666664,242
گالری پوشاک آنا,59,43.66101694915254,55
میسو شاپ,129,43.64341085271318,1283
فروشگاه بزرگ فدک,636,43.632075471698116,4069
دیج گیم,124,43.62903225806452,1479
اکسسوری روژانا,242,43.603305785123965,3514
ایرکوک,128,43.59375,2992
رساکو,225,43.55555555555556,4832
بهراد تابش,150,43.46666666666667,2283
گردآوران,189,43.46031746031746,730
جهانی نو,37,43.45945945945946,624
فروشگاه رجا,115,43.426086956521736,591
فروشگاه بامتی,288,43.38194444444444,2028
تیموشاپ,140,43.371428571428574,260
هنرکده صهبا,22,43.36363636363637,36
پخش و بازرگانی وحید,125,43.344,2583
گالری نویان,280,43.32857142857143,3649
پرنه,58,43.275862068965516,213
سان مد,33,43.27272727272727,285
پزشکی نوراد,56,43.25,2220
میرا بوتیک,21,43.23809523809524,23
باران طب,23,43.21739130434783,228
کیاشید,143,43.21678321678322,381
پوشاک فرنام,25,43.2,135
کانون کوه,22,43.18181818181818,76
فروشگاه تکنوجهان,72,43.138888888888886,441
 زمرد گالری,30,43.13333333333333,180
تریکو دوک,23,43.130434782608695,61
دهکده باتیس,167,43.125748502994014,5312
گیم فکتور,99,43.111111111111114,544
هایلند طب,74,43.108108108108105,2167
بی همتا مارکت,651,43.096774193548384,19075
هماشاپ,22,43.09090909090909,40
چاپ فانتزی,229,43.056768558951966,783
سفال همدان لالجین,247,43.036437246963565,573
عطاری شبنم بهشت,309,43.03559870550162,4500
تامین کالای ملودی,1854,42.98166127292341,21495
فرسام کالا,20,42.9,77
ورزشی کاریزما,175,42.857142857142854,1555
گالری نقاشی مقیمی,21,42.857142857142854,10
فروشگاه شهبال,77,42.77922077922078,3713
 گالری میسیلدا,114,42.73684210526316,1109
عقیق اصل,269,42.70631970260223,3504
پخش کالای رامش,50,42.68,121
تولیدی امین شاپ,53,42.679245283018865,473
نابسل,543,42.67034990791897,11718
هانا گالری ,752,42.662234042553195,6667
بهلاین,811,42.63378545006165,8753
تجهیز کارا,20,42.6,62
تولیدی فسقلیمون,20,42.6,60
ملکا تک,42,42.57142857142857,170
پژواک,221,42.56108597285068,1390
نگار تابان,62,42.54838709677419,68
تحریر قلمستان,33,42.54545454545455,164
مدرنلیز,30,42.53333333333333,433
ماهان پرفیوم,154,42.506493506493506,1534
هنر تاپیکال,100,42.5,634
گالری شادونه,210,42.43809523809524,390
